Betriebszustand,Drehzahl,Gewicht,Pumpe,Timestamp,Trommel,Waschprogramm,_id
2,800,0,0,2022/02/22 16:56:30:846306,1,Pflegeleicht 30,621507af07ba2f7238e7e5d2
2,800,0,0,2022/02/22 16:56:31:241792,1,Pflegeleicht 30,621507af07ba2f7238e7e5d3
2,800,0,0,2022/02/22 16:56:31:264514,1,Pflegeleicht 30,621507b007ba2f7238e7e5d4
2,800,0,0,2022/02/22 16:56:32:316872,1,Pflegeleicht 30,621507b007ba2f7238e7e5d5
2,800,0,0,2022/02/22 16:56:32:716457,1,Pflegeleicht 30,621507b107ba2f7238e7e5d6
2,800,0,0,2022/02/22 16:56:33:789374,1,Pflegeleicht 30,621507b207ba2f7238e7e5d7
2,800,0,0,2022/02/22 16:56:34:188805,1,Pflegeleicht 30,621507b307ba2f7238e7e5d8
2,800,0,0,2022/02/22 16:56:35:265264,1,Pflegeleicht 30,621507b307ba2f7238e7e5d9
2,800,0,0,2022/02/22 16:56:35:672232,1,Pflegeleicht 30,621507b407ba2f7238e7e5da
2,800,0,0,2022/02/22 16:56:36:802899,1,Pflegeleicht 30,621507b507ba2f7238e7e5db
2,800,0,0,2022/02/22 16:56:37:235097,1,Pflegeleicht 30,621507b607ba2f7238e7e5dc
2,800,0,0,2022/02/22 16:56:38:227757,1,Pflegeleicht 30,621507b607ba2f7238e7e5dd
2,800,0,0,2022/02/22 16:56:38:723191,1,Pflegeleicht 30,621507b707ba2f7238e7e5de
2,800,0,0,2022/02/22 16:56:39:768359,1,Pflegeleicht 30,621507b807ba2f7238e7e5df
2,800,0,0,2022/02/22 16:56:40:109355,1,Pflegeleicht 30,621507b907ba2f7238e7e5e0
2,800,0,0,2022/02/22 16:56:41:174462,1,Pflegeleicht 30,621507b907ba2f7238e7e5e1
2,800,0,0,2022/02/22 16:56:41:523829,1,Pflegeleicht 30,621507b907ba2f7238e7e5e2
2,800,0,0,2022/02/22 16:56:41:545462,1,Pflegeleicht 30,621507ba07ba2f7238e7e5e3
2,800,0,0,2022/02/22 16:56:42:564836,1,Pflegeleicht 30,621507ba07ba2f7238e7e5e4
2,800,0,0,2022/02/22 16:56:42:922466,1,Pflegeleicht 30,621507bb07ba2f7238e7e5e5
2,800,0,0,2022/02/22 16:56:43:972470,1,Pflegeleicht 30,621507bc07ba2f7238e7e5e6
2,800,0,0,2022/02/22 16:56:44:359466,1,Pflegeleicht 30,621507bd07ba2f7238e7e5e7
2,800,0,0,2022/02/22 16:56:45:396672,1,Pflegeleicht 30,621507bd07ba2f7238e7e5e8
2,800,0,0,2022/02/22 16:56:45:727515,1,Pflegeleicht 30,621507be07ba2f7238e7e5e9
2,800,0,0,2022/02/22 16:56:46:793717,1,Pflegeleicht 30,621507bf07ba2f7238e7e5ea
2,800,0,0,2022/02/22 16:56:47:188605,1,Pflegeleicht 30,621507c007ba2f7238e7e5eb
2,800,0,0,2022/02/22 16:56:48:188707,1,Pflegeleicht 30,621507c007ba2f7238e7e5ec
2,800,0,0,2022/02/22 16:56:48:512404,1,Pflegeleicht 30,621507c107ba2f7238e7e5ed
2,800,0,0,2022/02/22 16:56:49:590512,1,Pflegeleicht 30,621507c107ba2f7238e7e5ee
2,800,0,0,2022/02/22 16:56:49:926095,1,Pflegeleicht 30,621507c207ba2f7238e7e5ef
2,800,0,0,2022/02/22 16:56:50:992661,1,Pflegeleicht 30,621507c307ba2f7238e7e5f0
2,800,0,0,2022/02/22 16:56:51:336234,1,Pflegeleicht 30,621507c307ba2f7238e7e5f1
2,800,0,0,2022/02/22 16:56:51:356610,1,Pflegeleicht 30,621507c407ba2f7238e7e5f2
2,800,0,0,2022/02/22 16:56:52:270846,1,Pflegeleicht 30,621507c407ba2f7238e7e5f3
2,800,0,0,2022/02/22 16:56:52:763389,1,Pflegeleicht 30,621507c507ba2f7238e7e5f4
2,800,0,0,2022/02/22 16:56:53:678438,1,Pflegeleicht 30,621507c607ba2f7238e7e5f5
2,800,0,0,2022/02/22 16:56:54:142215,1,Pflegeleicht 30,621507c707ba2f7238e7e5f6
2,800,0,0,2022/02/22 16:56:55:077407,1,Pflegeleicht 30,621507c707ba2f7238e7e5f7
2,800,0,0,2022/02/22 16:56:55:532700,1,Pflegeleicht 30,621507c707ba2f7238e7e5f8
2,800,0,0,2022/02/22 16:56:55:555293,1,Pflegeleicht 30,621507c707ba2f7238e7e5f9
2,800,0,0,2022/02/22 16:56:55:576655,1,Pflegeleicht 30,621507c807ba2f7238e7e5fa
2,800,0,0,2022/02/22 16:56:56:617418,1,Pflegeleicht 30,621507c807ba2f7238e7e5fb
2,800,0,0,2022/02/22 16:56:56:952696,1,Pflegeleicht 30,621507c807ba2f7238e7e5fc
2,800,0,0,2022/02/22 16:56:56:973012,1,Pflegeleicht 30,621507c807ba2f7238e7e5fd
2,800,0,0,2022/02/22 16:56:57:000171,1,Pflegeleicht 30,621507c907ba2f7238e7e5fe
2,800,0,0,2022/02/22 16:56:57:021733,1,Pflegeleicht 30,621507ca07ba2f7238e7e5ff
2,800,0,0,2022/02/22 16:56:58:022120,1,Pflegeleicht 30,621507ca07ba2f7238e7e600
2,800,0,0,2022/02/22 16:56:58:371479,1,Pflegeleicht 30,621507cb07ba2f7238e7e601
2,800,0,0,2022/02/22 16:56:59:423921,1,Pflegeleicht 30,621507cb07ba2f7238e7e602
2,800,0,0,2022/02/22 16:56:59:774843,1,Pflegeleicht 30,621507cb07ba2f7238e7e603
2,800,0,0,2022/02/22 16:56:59:800783,1,Pflegeleicht 30,621507cd07ba2f7238e7e604
2,800,0,0,2022/02/22 16:57:01:302070,1,Pflegeleicht 30,621507ce07ba2f7238e7e605
2,800,0,0,2022/02/22 16:57:02:410815,1,Pflegeleicht 30,621507ce07ba2f7238e7e606
2,800,0,0,2022/02/22 16:57:02:775842,1,Pflegeleicht 30,621507cf07ba2f7238e7e607
2,800,0,0,2022/02/22 16:57:03:668595,1,Pflegeleicht 30,621507d007ba2f7238e7e608
2,800,0,0,2022/02/22 16:57:04:114410,1,Pflegeleicht 30,621507d107ba2f7238e7e609
2,800,0,0,2022/02/22 16:57:05:207823,1,Pflegeleicht 30,621507d107ba2f7238e7e60a
2,800,0,0,2022/02/22 16:57:05:541438,1,Pflegeleicht 30,621507d107ba2f7238e7e60b
2,800,0,0,2022/02/22 16:57:05:566315,1,Pflegeleicht 30,621507d207ba2f7238e7e60c
2,800,0,0,2022/02/22 16:57:06:472346,1,Pflegeleicht 30,621507d207ba2f7238e7e60d
2,800,0,0,2022/02/22 16:57:06:919830,1,Pflegeleicht 30,621507d407ba2f7238e7e60e
2,800,0,0,2022/02/22 16:57:08:434974,1,Pflegeleicht 30,621507d507ba2f7238e7e60f
2,800,0,0,2022/02/22 16:57:09:544268,1,Pflegeleicht 30,621507d507ba2f7238e7e610
2,800,0,0,2022/02/22 16:57:09:906838,1,Pflegeleicht 30,621507d607ba2f7238e7e611
2,800,0,0,2022/02/22 16:57:10:804901,1,Pflegeleicht 30,621507d707ba2f7238e7e612
2,800,0,0,2022/02/22 16:57:11:257432,1,Pflegeleicht 30,621507d707ba2f7238e7e613
2,800,0,0,2022/02/22 16:57:11:278636,1,Pflegeleicht 30,621507d707ba2f7238e7e614
2,800,0,0,2022/02/22 16:57:11:302557,1,Pflegeleicht 30,621507d807ba2f7238e7e615
2,800,0,0,2022/02/22 16:57:12:220604,1,Pflegeleicht 30,621507d807ba2f7238e7e616
2,800,0,0,2022/02/22 16:57:12:686797,1,Pflegeleicht 30,621507d907ba2f7238e7e617
2,800,0,0,2022/02/22 16:57:13:728087,1,Pflegeleicht 30,621507da07ba2f7238e7e618
2,800,0,0,2022/02/22 16:57:14:190373,1,Pflegeleicht 30,621507db07ba2f7238e7e619
2,800,0,0,2022/02/22 16:57:15:269856,1,Pflegeleicht 30,621507db07ba2f7238e7e61a
2,800,0,0,2022/02/22 16:57:15:630706,1,Pflegeleicht 30,621507dc07ba2f7238e7e61b
2,800,0,0,2022/02/22 16:57:16:534375,1,Pflegeleicht 30,621507dd07ba2f7238e7e61c
2,800,0,0,2022/02/22 16:57:17:081531,1,Pflegeleicht 30,621507de07ba2f7238e7e61d
2,800,0,0,2022/02/22 16:57:18:068103,1,Pflegeleicht 30,621507de07ba2f7238e7e61e
2,800,0,0,2022/02/22 16:57:18:404134,1,Pflegeleicht 30,621507de07ba2f7238e7e61f
2,800,0,0,2022/02/22 16:57:18:424403,1,Pflegeleicht 30,621507df07ba2f7238e7e620
2,800,0,0,2022/02/22 16:57:19:471827,1,Pflegeleicht 30,621507df07ba2f7238e7e621
2,800,0,0,2022/02/22 16:57:19:805275,1,Pflegeleicht 30,621507e007ba2f7238e7e622
2,800,0,0,2022/02/22 16:57:20:741019,1,Pflegeleicht 30,621507e107ba2f7238e7e623
2,800,0,0,2022/02/22 16:57:21:195543,1,Pflegeleicht 30,621507e107ba2f7238e7e624
2,800,0,0,2022/02/22 16:57:21:218958,1,Pflegeleicht 30,621507e107ba2f7238e7e625
2,800,0,0,2022/02/22 16:57:21:244997,1,Pflegeleicht 30,621507e107ba2f7238e7e626
2,800,0,0,2022/02/22 16:57:21:269796,1,Pflegeleicht 30,621507e107ba2f7238e7e627
2,800,0,0,2022/02/22 16:57:21:292099,1,Pflegeleicht 30,621507e207ba2f7238e7e628
2,800,0,0,2022/02/22 16:57:22:286298,1,Pflegeleicht 30,621507e207ba2f7238e7e629
2,800,0,0,2022/02/22 16:57:22:598077,1,Pflegeleicht 30,621507e307ba2f7238e7e62a
2,800,0,0,2022/02/22 16:57:23:689698,1,Pflegeleicht 30,621507e407ba2f7238e7e62b
2,800,0,0,2022/02/22 16:57:24:039587,1,Pflegeleicht 30,621507e407ba2f7238e7e62c
2,800,0,0,2022/02/22 16:57:24:953999,1,Pflegeleicht 30,621507e507ba2f7238e7e62d
2,800,0,0,2022/02/22 16:57:25:434372,1,Pflegeleicht 30,621507e507ba2f7238e7e62e
2,800,0,0,2022/02/22 16:57:25:455682,1,Pflegeleicht 30,621507e507ba2f7238e7e62f
2,800,0,0,2022/02/22 16:57:25:479810,1,Pflegeleicht 30,621507e607ba2f7238e7e630
2,800,0,0,2022/02/22 16:57:26:359201,1,Pflegeleicht 30,621507e607ba2f7238e7e631
2,800,0,0,2022/02/22 16:57:26:821075,1,Pflegeleicht 30,621507e707ba2f7238e7e632
2,800,0,0,2022/02/22 16:57:27:798334,1,Pflegeleicht 30,621507e807ba2f7238e7e633
2,800,0,0,2022/02/22 16:57:28:290404,1,Pflegeleicht 30,621507e907ba2f7238e7e634
2,800,0,0,2022/02/22 16:57:29:317525,1,Pflegeleicht 30,621507e907ba2f7238e7e635
2,800,0,0,2022/02/22 16:57:29:645903,1,Pflegeleicht 30,621507ea07ba2f7238e7e636
2,800,0,0,2022/02/22 16:57:30:716001,1,Pflegeleicht 30,621507eb07ba2f7238e7e637
2,800,0,0,2022/02/22 16:57:31:067491,1,Pflegeleicht 30,621507eb07ba2f7238e7e638
2,800,0,0,2022/02/22 16:57:31:987160,1,Pflegeleicht 30,621507ec07ba2f7238e7e639
2,800,0,0,2022/02/22 16:57:32:443131,1,Pflegeleicht 30,621507ed07ba2f7238e7e63a
2,800,0,0,2022/02/22 16:57:33:931347,1,Pflegeleicht 30,621507ee07ba2f7238e7e63b
2,800,0,0,2022/02/22 16:57:34:999190,1,Pflegeleicht 30,621507ef07ba2f7238e7e63c
2,800,0,0,2022/02/22 16:57:35:361945,1,Pflegeleicht 30,621507f007ba2f7238e7e63d
2,800,0,0,2022/02/22 16:57:36:438001,1,Pflegeleicht 30,621507f007ba2f7238e7e63e
2,800,0,0,2022/02/22 16:57:36:781649,1,Pflegeleicht 30,621507f107ba2f7238e7e63f
2,800,0,0,2022/02/22 16:57:37:884855,1,Pflegeleicht 30,621507f207ba2f7238e7e640
2,800,0,0,2022/02/22 16:57:38:254314,1,Pflegeleicht 30,621507f307ba2f7238e7e641
2,800,0,0,2022/02/22 16:57:39:288700,1,Pflegeleicht 30,621507f307ba2f7238e7e642
2,800,0,0,2022/02/22 16:57:39:621770,1,Pflegeleicht 30,621507f407ba2f7238e7e643
2,800,0,0,2022/02/22 16:57:40:686924,1,Pflegeleicht 30,621507f507ba2f7238e7e644
2,800,0,0,2022/02/22 16:57:41:027114,1,Pflegeleicht 30,621507f607ba2f7238e7e645
2,800,0,0,2022/02/22 16:57:42:125897,1,Pflegeleicht 30,621507f607ba2f7238e7e646
2,800,0,0,2022/02/22 16:57:42:501675,1,Pflegeleicht 30,621507f607ba2f7238e7e647
2,800,0,0,2022/02/22 16:57:42:525988,1,Pflegeleicht 30,621507f707ba2f7238e7e648
2,800,0,0,2022/02/22 16:57:43:531952,1,Pflegeleicht 30,621507f707ba2f7238e7e649
2,800,0,0,2022/02/22 16:57:43:874310,1,Pflegeleicht 30,621507f707ba2f7238e7e64a
2,800,0,0,2022/02/22 16:57:43:897815,1,Pflegeleicht 30,621507f807ba2f7238e7e64b
2,800,0,0,2022/02/22 16:57:44:807023,1,Pflegeleicht 30,621507f907ba2f7238e7e64c
2,800,0,0,2022/02/22 16:57:45:266977,1,Pflegeleicht 30,621507fa07ba2f7238e7e64d
2,800,0,0,2022/02/22 16:57:46:348339,1,Pflegeleicht 30,621507fa07ba2f7238e7e64e
2,800,0,0,2022/02/22 16:57:46:717947,1,Pflegeleicht 30,621507fa07ba2f7238e7e64f
2,800,0,0,2022/02/22 16:57:46:739870,1,Pflegeleicht 30,621507fb07ba2f7238e7e650
2,800,0,0,2022/02/22 16:57:47:621233,1,Pflegeleicht 30,621507fc07ba2f7238e7e651
2,800,0,0,2022/02/22 16:57:48:075607,1,Pflegeleicht 30,621507fc07ba2f7238e7e652
2,800,0,0,2022/02/22 16:57:48:098636,1,Pflegeleicht 30,621507fd07ba2f7238e7e653
2,800,0,0,2022/02/22 16:57:49:030324,1,Pflegeleicht 30,621507fd07ba2f7238e7e654
2,800,0,0,2022/02/22 16:57:49:524789,1,Pflegeleicht 30,621507fe07ba2f7238e7e655
2,800,0,0,2022/02/22 16:57:50:444355,1,Pflegeleicht 30,621507fe07ba2f7238e7e656
2,800,0,0,2022/02/22 16:57:50:895670,1,Pflegeleicht 30,621507fe07ba2f7238e7e657
2,800,0,0,2022/02/22 16:57:50:922316,1,Pflegeleicht 30,621507ff07ba2f7238e7e658
2,800,0,0,2022/02/22 16:57:51:974627,1,Pflegeleicht 30,6215080007ba2f7238e7e659
2,800,0,0,2022/02/22 16:57:52:321416,1,Pflegeleicht 30,6215080107ba2f7238e7e65a
2,800,0,0,2022/02/22 16:57:53:386448,1,Pflegeleicht 30,6215080107ba2f7238e7e65b
2,800,0,0,2022/02/22 16:57:53:743422,1,Pflegeleicht 30,6215080207ba2f7238e7e65c
2,800,0,0,2022/02/22 16:57:54:652270,1,Pflegeleicht 30,6215080307ba2f7238e7e65d
2,800,0,0,2022/02/22 16:57:55:109215,1,Pflegeleicht 30,6215080407ba2f7238e7e65e
2,800,0,0,2022/02/22 16:57:56:192335,1,Pflegeleicht 30,6215080407ba2f7238e7e65f
2,800,0,0,2022/02/22 16:57:56:542939,1,Pflegeleicht 30,6215080407ba2f7238e7e660
2,800,0,0,2022/02/22 16:57:56:564834,1,Pflegeleicht 30,6215080507ba2f7238e7e661
2,800,0,0,2022/02/22 16:57:57:554399,1,Pflegeleicht 30,6215080607ba2f7238e7e662
2,800,0,0,2022/02/22 16:57:58:074818,1,Pflegeleicht 30,6215080607ba2f7238e7e663
2,800,0,0,2022/02/22 16:57:58:110121,1,Pflegeleicht 30,6215080607ba2f7238e7e664
2,800,0,0,2022/02/22 16:57:58:150264,1,Pflegeleicht 30,6215080607ba2f7238e7e665
2,800,0,0,2022/02/22 16:57:58:183976,1,Pflegeleicht 30,6215080607ba2f7238e7e666
2,800,0,0,2022/02/22 16:57:58:210639,1,Pflegeleicht 30,6215080607ba2f7238e7e667
2,800,0,0,2022/02/22 16:57:58:235048,1,Pflegeleicht 30,6215080607ba2f7238e7e668
2,800,0,0,2022/02/22 16:57:58:259248,1,Pflegeleicht 30,6215080607ba2f7238e7e669
2,800,0,0,2022/02/22 16:57:58:296399,1,Pflegeleicht 30,6215080607ba2f7238e7e66a
2,800,0,0,2022/02/22 16:57:58:317034,1,Pflegeleicht 30,6215080607ba2f7238e7e66b
2,800,0,0,2022/02/22 16:57:58:345981,1,Pflegeleicht 30,6215080607ba2f7238e7e66c
2,800,0,0,2022/02/22 16:57:58:367954,1,Pflegeleicht 30,6215080607ba2f7238e7e66d
2,800,0,0,2022/02/22 16:57:58:393626,1,Pflegeleicht 30,6215080607ba2f7238e7e66e
2,800,0,0,2022/02/22 16:57:58:442727,1,Pflegeleicht 30,6215080707ba2f7238e7e66f
2,800,0,0,2022/02/22 16:57:59:099486,1,Pflegeleicht 30,6215080707ba2f7238e7e670
2,800,0,1,2022/02/22 16:57:59:415941,1,Pflegeleicht 30,6215080807ba2f7238e7e671
2,800,0,1,2022/02/22 16:58:00:505450,1,Pflegeleicht 30,6215080807ba2f7238e7e672
2,800,0,1,2022/02/22 16:58:00:846141,1,Pflegeleicht 30,6215080907ba2f7238e7e673
2,800,0,1,2022/02/22 16:58:01:900150,1,Pflegeleicht 30,6215080a07ba2f7238e7e674
2,800,0,1,2022/02/22 16:58:02:360362,1,Pflegeleicht 30,6215080a07ba2f7238e7e675
2,800,0,1,2022/02/22 16:58:02:766240,1,Pflegeleicht 30,6215080b07ba2f7238e7e676
2,800,0,1,2022/02/22 16:58:03:926260,1,Pflegeleicht 30,6215080c07ba2f7238e7e677
2,800,0,1,2022/02/22 16:58:04:051245,1,Pflegeleicht 30,6215080c07ba2f7238e7e678
2,800,0,1,2022/02/22 16:58:04:079651,1,Pflegeleicht 30,6215080c07ba2f7238e7e679
2,800,0,1,2022/02/22 16:58:04:114746,1,Pflegeleicht 30,6215080c07ba2f7238e7e67a
2,800,0,1,2022/02/22 16:58:04:149945,1,Pflegeleicht 30,6215080c07ba2f7238e7e67b
2,800,0,1,2022/02/22 16:58:04:303197,1,Pflegeleicht 30,6215080c07ba2f7238e7e67c
2,800,0,1,2022/02/22 16:58:04:331025,1,Pflegeleicht 30,6215080c07ba2f7238e7e67d
2,800,0,1,2022/02/22 16:58:04:352464,1,Pflegeleicht 30,6215080c07ba2f7238e7e67e
2,800,0,1,2022/02/22 16:58:04:375739,1,Pflegeleicht 30,6215080c07ba2f7238e7e67f
2,800,0,1,2022/02/22 16:58:04:424717,1,Pflegeleicht 30,6215080c07ba2f7238e7e680
2,800,0,1,2022/02/22 16:58:04:450190,1,Pflegeleicht 30,6215080d07ba2f7238e7e681
2,800,0,1,2022/02/22 16:58:05:340577,0,Pflegeleicht 30,6215080e07ba2f7238e7e682
2,800,0,1,2022/02/22 16:58:06:503919,0,Pflegeleicht 30,6215080e07ba2f7238e7e683
2,800,0,1,2022/02/22 16:58:06:865041,0,Pflegeleicht 30,6215080f07ba2f7238e7e684
2,800,0,1,2022/02/22 16:58:07:733713,0,Pflegeleicht 30,6215081007ba2f7238e7e685
2,800,0,1,2022/02/22 16:58:08:189912,0,Pflegeleicht 30,6215081107ba2f7238e7e686
2,800,0,1,2022/02/22 16:58:09:328320,0,Pflegeleicht 30,6215081107ba2f7238e7e687
2,800,0,1,2022/02/22 16:58:09:719237,0,Pflegeleicht 30,6215081207ba2f7238e7e688
2,800,0,1,2022/02/22 16:58:10:676875,0,Pflegeleicht 30,6215081307ba2f7238e7e689
2,800,0,1,2022/02/22 16:58:11:044379,0,Pflegeleicht 30,6215081407ba2f7238e7e68a
2,800,0,1,2022/02/22 16:58:12:077969,0,Pflegeleicht 30,6215081407ba2f7238e7e68b
2,800,0,1,2022/02/22 16:58:12:431436,0,Pflegeleicht 30,6215081407ba2f7238e7e68c
2,800,0,1,2022/02/22 16:58:12:467271,0,Pflegeleicht 30,6215081407ba2f7238e7e68d
2,800,0,1,2022/02/22 16:58:12:744630,1,Pflegeleicht 30,6215081407ba2f7238e7e68e
2,800,0,1,2022/02/22 16:58:12:768606,1,Pflegeleicht 30,6215081407ba2f7238e7e68f
2,800,0,1,2022/02/22 16:58:12:790917,1,Pflegeleicht 30,6215081407ba2f7238e7e690
2,800,0,1,2022/02/22 16:58:12:818756,1,Pflegeleicht 30,6215081407ba2f7238e7e691
2,800,0,1,2022/02/22 16:58:12:842382,1,Pflegeleicht 30,6215081407ba2f7238e7e692
2,800,0,1,2022/02/22 16:58:12:866673,1,Pflegeleicht 30,6215081407ba2f7238e7e693
2,800,0,1,2022/02/22 16:58:12:892877,1,Pflegeleicht 30,6215081507ba2f7238e7e694
2,800,0,1,2022/02/22 16:58:13:489127,1,Pflegeleicht 30,6215081507ba2f7238e7e695
2,800,0,1,2022/02/22 16:58:13:802050,1,Pflegeleicht 30,6215081607ba2f7238e7e696
2,800,0,1,2022/02/22 16:58:14:938546,1,Pflegeleicht 30,6215081707ba2f7238e7e697
2,800,0,1,2022/02/22 16:58:15:299226,1,Pflegeleicht 30,6215081807ba2f7238e7e698
2,800,0,1,2022/02/22 16:58:16:339866,1,Pflegeleicht 30,6215081807ba2f7238e7e699
2,800,0,1,2022/02/22 16:58:16:671531,1,Pflegeleicht 30,6215081907ba2f7238e7e69a
2,800,0,1,2022/02/22 16:58:17:759108,1,Pflegeleicht 30,6215081a07ba2f7238e7e69b
2,800,0,1,2022/02/22 16:58:18:116529,1,Pflegeleicht 30,6215081b07ba2f7238e7e69c
2,800,0,1,2022/02/22 16:58:19:214943,1,Pflegeleicht 30,6215081b07ba2f7238e7e69d
2,800,0,1,2022/02/22 16:58:19:578619,1,Pflegeleicht 30,6215081c07ba2f7238e7e69e
2,800,0,1,2022/02/22 16:58:20:612912,1,Pflegeleicht 30,6215081c07ba2f7238e7e69f
2,800,0,1,2022/02/22 16:58:20:945951,1,Pflegeleicht 30,6215081e07ba2f7238e7e6a0
2,800,0,1,2022/02/22 16:58:22:026370,1,Pflegeleicht 30,6215081e07ba2f7238e7e6a1
2,800,0,1,2022/02/22 16:58:22:423339,1,Pflegeleicht 30,6215081f07ba2f7238e7e6a2
2,800,0,1,2022/02/22 16:58:23:429328,1,Pflegeleicht 30,6215081f07ba2f7238e7e6a3
2,800,0,1,2022/02/22 16:58:23:755713,1,Pflegeleicht 30,6215081f07ba2f7238e7e6a4
2,800,0,1,2022/02/22 16:58:23:778623,1,Pflegeleicht 30,6215081f07ba2f7238e7e6a5
2,800,0,1,2022/02/22 16:58:23:801395,1,Pflegeleicht 30,6215082007ba2f7238e7e6a6
2,800,0,1,2022/02/22 16:58:24:829485,1,Pflegeleicht 30,6215082107ba2f7238e7e6a7
2,800,0,1,2022/02/22 16:58:25:167739,1,Pflegeleicht 30,6215082207ba2f7238e7e6a8
2,800,0,1,2022/02/22 16:58:26:095833,1,Pflegeleicht 30,6215082207ba2f7238e7e6a9
2,800,0,1,2022/02/22 16:58:26:560959,1,Pflegeleicht 30,6215082207ba2f7238e7e6aa
2,800,0,1,2022/02/22 16:58:26:582364,1,Pflegeleicht 30,6215082207ba2f7238e7e6ab
2,800,0,1,2022/02/22 16:58:26:604770,1,Pflegeleicht 30,6215082207ba2f7238e7e6ac
2,800,0,1,2022/02/22 16:58:26:630540,1,Pflegeleicht 30,6215082207ba2f7238e7e6ad
2,800,0,1,2022/02/22 16:58:26:658752,1,Pflegeleicht 30,6215082207ba2f7238e7e6ae
2,800,0,1,2022/02/22 16:58:26:684989,1,Pflegeleicht 30,6215082307ba2f7238e7e6af
2,800,0,1,2022/02/22 16:58:27:518782,1,Pflegeleicht 30,6215082307ba2f7238e7e6b0
2,800,0,1,2022/02/22 16:58:27:986333,1,Pflegeleicht 30,6215082507ba2f7238e7e6b1
2,800,0,1,2022/02/22 16:58:29:064248,1,Pflegeleicht 30,6215082507ba2f7238e7e6b2
2,800,0,1,2022/02/22 16:58:29:412280,1,Pflegeleicht 30,6215082607ba2f7238e7e6b3
2,800,0,1,2022/02/22 16:58:30:506544,1,Pflegeleicht 30,6215082607ba2f7238e7e6b4
2,800,0,1,2022/02/22 16:58:30:870553,1,Pflegeleicht 30,6215082707ba2f7238e7e6b5
2,800,0,1,2022/02/22 16:58:31:866752,1,Pflegeleicht 30,6215082807ba2f7238e7e6b6
2,800,0,1,2022/02/22 16:58:32:194296,1,Pflegeleicht 30,6215082907ba2f7238e7e6b7
2,800,0,1,2022/02/22 16:58:33:130852,1,Pflegeleicht 30,6215082907ba2f7238e7e6b8
2,800,0,1,2022/02/22 16:58:33:583006,1,Pflegeleicht 30,6215082a07ba2f7238e7e6b9
2,800,0,1,2022/02/22 16:58:34:670861,1,Pflegeleicht 30,6215082b07ba2f7238e7e6ba
2,800,0,1,2022/02/22 16:58:35:021453,1,Pflegeleicht 30,6215082b07ba2f7238e7e6bb
2,800,0,1,2022/02/22 16:58:35:045677,1,Pflegeleicht 30,6215082b07ba2f7238e7e6bc
2,800,0,1,2022/02/22 16:58:35:072791,1,Pflegeleicht 30,6215082c07ba2f7238e7e6bd
2,800,0,1,2022/02/22 16:58:36:067870,1,Pflegeleicht 30,6215082c07ba2f7238e7e6be
2,800,0,1,2022/02/22 16:58:36:404967,1,Pflegeleicht 30,6215082c07ba2f7238e7e6bf
2,800,0,1,2022/02/22 16:58:36:427504,1,Pflegeleicht 30,6215082d07ba2f7238e7e6c0
2,800,0,1,2022/02/22 16:58:37:467569,1,Pflegeleicht 30,6215082d07ba2f7238e7e6c1
2,800,0,1,2022/02/22 16:58:37:921907,1,Pflegeleicht 30,6215082e07ba2f7238e7e6c2
2,800,0,1,2022/02/22 16:58:38:774617,1,Pflegeleicht 30,6215082e07ba2f7238e7e6c3
2,800,0,1,2022/02/22 16:58:38:913723,1,Pflegeleicht 30,6215082f07ba2f7238e7e6c4
2,800,0,1,2022/02/22 16:58:39:251789,1,Pflegeleicht 30,6215082f07ba2f7238e7e6c5
2,800,0,1,2022/02/22 16:58:39:278412,1,Pflegeleicht 30,6215083007ba2f7238e7e6c6
2,800,0,1,2022/02/22 16:58:40:380319,1,Pflegeleicht 30,6215083007ba2f7238e7e6c7
2,800,0,1,2022/02/22 16:58:40:731740,1,Pflegeleicht 30,6215083107ba2f7238e7e6c8
2,800,0,1,2022/02/22 16:58:41:782950,1,Pflegeleicht 30,6215083207ba2f7238e7e6c9
2,800,0,1,2022/02/22 16:58:42:177547,1,Pflegeleicht 30,6215083307ba2f7238e7e6ca
2,800,0,1,2022/02/22 16:58:43:236473,1,Pflegeleicht 30,6215083307ba2f7238e7e6cb
2,800,0,1,2022/02/22 16:58:43:788278,1,Pflegeleicht 30,6215083307ba2f7238e7e6cc
2,800,0,1,2022/02/22 16:58:43:808642,1,Pflegeleicht 30,6215083307ba2f7238e7e6cd
2,800,0,1,2022/02/22 16:58:43:864350,1,Pflegeleicht 30,6215083407ba2f7238e7e6ce
2,800,0,1,2022/02/22 16:58:44:736473,1,Pflegeleicht 30,6215083507ba2f7238e7e6cf
2,800,0,1,2022/02/22 16:58:45:161299,1,Pflegeleicht 30,6215083607ba2f7238e7e6d0
2,800,0,1,2022/02/22 16:58:46:139168,1,Pflegeleicht 30,6215083607ba2f7238e7e6d1
2,800,0,1,2022/02/22 16:58:46:490066,1,Pflegeleicht 30,6215083607ba2f7238e7e6d2
2,800,0,1,2022/02/22 16:58:46:511798,1,Pflegeleicht 30,6215083707ba2f7238e7e6d3
2,800,0,1,2022/02/22 16:58:48:014574,1,Pflegeleicht 30,6215083907ba2f7238e7e6d4
2,800,0,1,2022/02/22 16:58:49:103068,1,Pflegeleicht 30,6215083907ba2f7238e7e6d5
2,800,0,1,2022/02/22 16:58:49:473239,1,Pflegeleicht 30,6215083907ba2f7238e7e6d6
